"site","description"
"http://meinmicrokredit.org","Bundesministerium für Arbeit und Soziales"
"http://meinmikrocredit.com","Bundesministerium für Arbeit und Soziales"
"http://meinmikrocredit.de","Bundesministerium für Arbeit und Soziales"
"http://meinmikrocredit.eu","Bundesministerium für Arbeit und Soziales"
"http://mein-mikrokredit.com","Bundesministerium für Arbeit und Soziales"
"http://meinmikrokredit.de","Bundesministerium für Arbeit und Soziales"
"http://mein-mikrokredit.eu","Bundesministerium für Arbeit und Soziales"
"http://mein-mikrokredit.org","Bundesministerium für Arbeit und Soziales"
"http://met4aviation.com","Deutscher Wetterdienst"
"http://met4aviation.de","Deutscher Wetterdienst"
"http://met4aviation.eu","Deutscher Wetterdienst"
"http://met4pilot.com","Deutscher Wetterdienst"
"http://met4pilot.de","Deutscher Wetterdienst"
"http://met4pilot.eu","Deutscher Wetterdienst"
"http://meteoalarm.de","Deutscher Wetterdienst"
"http://metlis.eu","Deutscher Wetterdienst"
"http://mindestlohn-gilt.de","Bundesministerium für Arbeit und Soziales"
"http://mindestlohn-kommt.de","Bundesministerium für Arbeit und Soziales"
"http://mindestlohn-wirkt.de","Bundesministerium für Arbeit und Soziales"
"http://ministere-federal-des-finances.de","Bundesministerium der Finanzen"
"http://mit-mischen.de","Bundestag"
"http://mitmischen.tv","Bundestag"
"http://mitneuemmut.de","Bundesministerium für Arbeit und Soziales"
"http://mks-dialog.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://mobil.budget.bmas.de","Bundesministerium für Arbeit und Soziales"
"http://mobil.einfachteilhaben.de","Bundesministerium für Arbeit und Soziales"
"http://monitoring-esf.de","Bundesministerium für Arbeit und Soziales"
"http://mo-ro.net","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://mo-ro.org","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://mri.bund.de","Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel"
"http://naturgefahrenforschung.de","Deutscher Wetterdienst"
"http://netzallianzdeutschland.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://netzallianz-digitales-deutschland.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://netzwerk-alleinerziehende.de","Bundesministerium für Arbeit und Soziales"
"http://netzwerke-alleinerziehende.de","Bundesministerium für Arbeit und Soziales"
"http://neuekulturderarbeit.de","Bundesministerium für Arbeit und Soziales"
"http://neue-qualitaet-der-arbeit.de","Bundesministerium für Arbeit und Soziales"
"http://neues-jobcenter.de","Bundesministerium für Arbeit und Soziales"
"http://oberpruefungsamt.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://ohnedichkeinwir.de","Bundesministerium für Arbeit und Soziales"
"http://ombudsrad.de","Bundesministerium für Arbeit und Soziales"
"http://ombudsrat.de","Bundesministerium für Arbeit und Soziales"
"http://ombudsrat.info","Bundesministerium für Arbeit und Soziales"
"http://ombudsrat.net","Bundesministerium für Arbeit und Soziales"
"http://ombudsrat.org","Bundesministerium für Arbeit und Soziales"
"http://orghandbuch.de","Bundesverwaltungsamt"
"http://oss.bund.de","Sozialwerk der Inneren Verwaltung des Bundes e.V."
"http://ostseeparlamentarierkonferenz2007.de","Bundestag"
"http://ostseeparlamentarierkonferenz.de","Bundestag"
"http://parlamentsfernsehen.de","Bundestag"
"http://parlaments-profi.de","Bundestag"
"http://paul-loebe-haus.de","Bundestag"
"http://pcmet.com","Deutscher Wetterdienst"
"http://pcmet.de","Deutscher Wetterdienst"
"http://pc-met.eu","Deutscher Wetterdienst"
"http://pei.de","Paul Ehrlich Institut Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel"
"http://personalausweisportal.de","Bundesverwaltungsamt"
"http://personal.bundeswehr.de","Bundesamt für das Personalmanagement der Bundeswehr"
"http://personenstandsrecht.de","Bundesministerium des Innern"
"http://polizei.de","Bundeskriminalamt"
"http://polizei-deutschland.de","Bundeskriminalamt"
"http://polizei-deutschland.eu","Bundeskriminalamt"
"http://polizei-info.de","Bundeskriminalamt"
"http://pollenflugvorhersage.eu","Deutscher Wetterdienst"
"http://projekt-e-demokratie.de","Bundestag"
"http://projekt-persoenliches-budget.de","Bundesministerium für Arbeit und Soziales"
"http://psyga-check.de","Bundesministerium für Arbeit und Soziales"
"http://ptb.de","Physikalisch-Technische Bundesanstalt"
"http://punktereform.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://radwegdeutscheeinheit.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://raps-benchmark.de","Deutscher Wetterdienst"
"http://rccra6.org","Deutscher Wetterdienst"
"http://registerfactory.de","Bundesverwaltungsamt"
"http://reichstag.eu","Bundestag"
"http://reichstagsgebaeude.de","Bundestag"
"http://reichstagsgebaeude.eu","Bundestag"
"http://rentenpaket.de","Bundesministerium für Arbeit und Soziales"
"http://rentenreformpaket.de","Bundesministerium für Arbeit und Soziales"
"http://rki.de","Robert Koch-Institut"
"http://rth-offenbach.eu","Deutscher Wetterdienst"
"http://seewis.de","Deutscher Wetterdienst"
"http://seewis.eu","Deutscher Wetterdienst"
"http://segelflugwetter.de","Deutscher Wetterdienst"
"http://segelflugwetter.eu","Deutscher Wetterdienst"
"http://selberhandeln.de","Bundesministerium für Arbeit und Soziales"
"http://sgb2.com","Bundesministerium für Arbeit und Soziales"
"http://sgb2.eu","Bundesministerium für Arbeit und Soziales"
"http://sgb2.info","Bundesministerium für Arbeit und Soziales"
"http://sgb2-kennzahlen.de","Bundesministerium für Arbeit und Soziales"
"http://sgb2.net","Bundesministerium für Arbeit und Soziales"
"http://sgb2.org","Bundesministerium für Arbeit und Soziales"
"http://sgb2-reform.de","Bundesministerium für Arbeit und Soziales"
"http://sgbii.com","Bundesministerium für Arbeit und Soziales"
"http://sgbii.eu","Bundesministerium für Arbeit und Soziales"
"http://sgbii-kennzahlen.de","Bundesministerium für Arbeit und Soziales"
"http://sgbii.net","Bundesministerium für Arbeit und Soziales"
"http://sgbii.org","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.com","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.de","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.eu","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.info","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.net","Bundesministerium für Arbeit und Soziales"
"http://sgbzwei.org","Bundesministerium für Arbeit und Soziales"
"http://xn--sicher-selbstndig-2qb.de","Bundesministerium für Arbeit und Soziales"
"http://so-klingt-europa.de","Bundesministerium der Finanzen"
"http://sozialbeirat.de","Bundesministerium für Arbeit und Soziales"
"http://soziale-entschaedigung.de","Bundesministerium für Arbeit und Soziales"
"http://sozialministerium.eu","Bundesministerium für Arbeit und Soziales"
"http://sozialpolitische-informationen.de","Bundesministerium für Arbeit und Soziales"
"http://sozialversicherungswahlen.de","Bundesministerium für Arbeit und Soziales"
"http://sozialwahl2011.de","Bundesministerium für Arbeit und Soziales"
"http://sozialwerk.bund.de","Sozialwerk der Inneren Verwaltung des Bundes e.V."
"http://stabile-finanzmaerkte.de","Bundesministerium der Finanzen"
"http://stabile-haushalte.de","Bundesministerium der Finanzen"
"http://stabiler-euro.de","Bundesministerium der Finanzen"
"http://tagderjobcenter.de","Bundesministerium für Arbeit und Soziales"
"http://technisches-referendariat.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://teilzeit-info.de","Bundesministerium für Arbeit und Soziales"
"http://testa-de.net","Bundesverwaltungsamt"
"http://the-unseen.org","Bundesministerium für Arbeit und Soziales"
"http://thuenen.de","Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei"
"http://thw.de","Bundesanstalt Technisches Hilfswerk"
"http://tln-mobility.eu","Bundesministerium für Arbeit und Soziales"
"http://trivis.de","Deutscher Wetterdienst"
"http://umweltbundesamt.de","Umweltbundesamt"
"http://un-behindertenrechtskonvention.de","Bundesministerium für Arbeit und Soziales"
"http://uniohneabi.de","Bundesministerium für Arbeit und Soziales"
"http://un-koordinierungsstelle.de","Bundesministerium für Arbeit und Soziales"
"http://unsere-rente.com","Bundesministerium für Arbeit und Soziales"
"http://unsere-rente.info","Bundesministerium für Arbeit und Soziales"
"http://unternehmensservice-demografie.de","Bundesministerium für Arbeit und Soziales"
"http://unternehmensservice-demographie.de","Bundesministerium für Arbeit und Soziales"
"http://unternehmens-wert-mensch.de","Bundesministerium für Arbeit und Soziales"
"http://usd-portal.de","Bundesministerium für Arbeit und Soziales"
"http://uv-index.de","Deutscher Wetterdienst"
"http://uv-index.eu","Deutscher Wetterdienst"
"http://vereintaktiv.de","Bundesministerium für Arbeit und Soziales"
"http://xn--vereint-fr-gemeinsame-bildung-tbd.de","Bundesministerium für Arbeit und Soziales"
"http://xn--vereint-fr-gleiche-bildung-6zc.de","Bundesministerium für Arbeit und Soziales"
"http://vereint-fuer-gemeinsame-bildung.de","Bundesministerium für Arbeit und Soziales"
"http://vereint-fuer-gleiche-bildung.de","Bundesministerium für Arbeit und Soziales"
"http://verfassungsschutz.de","Bundesamt für Verfassungsschutz"
"http://verkehrsminister.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://verkehrsministerium.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://vertreterdesbundesinteresses.de","Vertreter des Bundesinteresses beim Bundesverwaltungsgericht"
"http://verwaltungsmodernisierung.de","Bundesverwaltungsamt"
"http://verwaltungsservicezentrum.de","Bundesverwaltungsamt"
"http://vgisc.eu","Deutscher Wetterdienst"
"http://vier-punkt-null.de","Bundesministerium für Arbeit und Soziales"
"http://v-modell-xt.de","Bundesverwaltungsamt"
"http://w3-indikatoren.de","Bundestag"
"http://w3-wohlstandsindikatoren.de","Bundestag"
"http://was-ist-gute-arbeit.de","Bundesministerium für Arbeit und Soziales"
"http://wdrei-indikatoren.de","Bundestag"
"http://wdrei-wohlstandsindikatoren.de","Bundestag"
"http://we-are-open.info","Bundesministerium für Arbeit und Soziales"
"http://wehrbeauftragter.de","Bundestag"
"http://wettergefahren.de","Deutscher Wetterdienst"
"http://wettergefahren.eu","Deutscher Wetterdienst"
"http://wetterlexikon.eu","Deutscher Wetterdienst"
"http://wetterwarnungen.eu","Deutscher Wetterdienst"
"http://whochdrei-indikatoren.de","Bundestag"
"http://whochdrei-wohlstandsindikatoren.de","Bundestag"
"http://wiewerdenwirarbeiten.de","Bundesministerium für Arbeit und Soziales"
"http://wiewollenwirarbeiten.de","Bundesministerium für Arbeit und Soziales"
"http://willkommenindeutschland.info","Bundesministerium für Arbeit und Soziales"
"http://wsv.de","Generaldirektion Wasserstraßen und Schifffahrt"
"http://wwis.dwd.de","Deutscher Wetterdienst"
"http://wwwbund.de","Bundesverwaltungsamt"
"http://x500.bund.de","Bundesamt für Sicherheit in der Informationstechnik"
"http://xenos-de.de","Bundesministerium für Arbeit und Soziales"
"http://yesweareopen.de","Bundesministerium für Arbeit und Soziales"
"http://yes-we-are-open.info","Bundesministerium für Arbeit und Soziales"
"http://zehnte-ddr-volkskammer.de","Bundestag"
"http://zielvereinbarungsregister.de","Bundesministerium für Arbeit und Soziales"
"http://zivildienst.de","Bundesamt für Familie und zivilgesellschaftliche Aufgaben"
"http://zoll.de","Bundesministerium der Finanzen"
"http://zukunftbreitband.de","Bundesministerium für Verkehr und digitale Infrastruktur"
"http://zuwes.de","Bundesverwaltungsamt"
"http://17498neuenkirchen.de","Non-Federal Agency"
"http://84098-hohenthann.de","Non-Federal Agency"
"http://95186-hoechstaedt.de","Non-Federal Agency"
"http://aach.de","Non-Federal Agency"
"http://aachen.de","Non-Federal Agency"
"http://aalen.de","Non-Federal Agency"
"http://aarbergen.de","Non-Federal Agency"
"http://abenberg.de","Non-Federal Agency"
"http://abensberg.de","Non-Federal Agency"
"http://abentheuer.de","Non-Federal Agency"
"http://absberg.de","Non-Federal Agency"
"http://abstatt.de","Non-Federal Agency"
"http://abtsgmuend.de","Non-Federal Agency"
"http://abtsteinach.de","Non-Federal Agency"
"http://abtswind.de","Non-Federal Agency"
"http://abtweiler.de","Non-Federal Agency"
"http://achberg.de","Non-Federal Agency"
"http://achern.de","Non-Federal Agency"
"http://achim.de","Non-Federal Agency"
"http://achslach.de","Non-Federal Agency"
"http://achstetten.de","Non-Federal Agency"
"http://achterwehr.de","Non-Federal Agency"
"http://achtrup.de","Non-Federal Agency"
"http://adelberg.de","Non-Federal Agency"
"http://adelebsen.de","Non-Federal Agency"
"http://adelmannsfelden.de","Non-Federal Agency"
"http://adelsdorf.de","Non-Federal Agency"
"http://adelsheim.de","Non-Federal Agency"
"http://adelshofen.de","Non-Federal Agency"
"http://adelsried.de","Non-Federal Agency"
"http://adelzhausen.de","Non-Federal Agency"
"http://adenau.de","Non-Federal Agency"
"http://adenbuettel.de","Non-Federal Agency"
"http://adendorf.de","Non-Federal Agency"
"http://adlkofen.de","Non-Federal Agency"
"http://adorf-vogtland.de","Non-Federal Agency"
"http://aerzen.de","Non-Federal Agency"
"http://affalterbach.de","Non-Federal Agency"
"http://affing.de","Non-Federal Agency"
"http://affinghausen.de","Non-Federal Agency"
"http://agethorst.de","Non-Federal Agency"
"http://aglasterhausen.de","Non-Federal Agency"
"http://ahaus.de","Non-Federal Agency"
"http://ahlden.de","Non-Federal Agency"
"http://ahlen.de","Non-Federal Agency"
"http://ahlerstedt.de","Non-Federal Agency"
"http://ahnatal.de","Non-Federal Agency"
"http://ahneby.de","Non-Federal Agency"
"http://ahnsbeck.de","Non-Federal Agency"
"http://aholming.de","Non-Federal Agency"
"http://ahorn.de","Non-Federal Agency"
"http://ahorntal.de","Non-Federal Agency"
"http://ahrensboek.de","Non-Federal Agency"
"http://ahrensburg.de","Non-Federal Agency"
"http://ahrensfelde.de","Non-Federal Agency"
"http://ahrenshoeft.de","Non-Federal Agency"
"http://ahrenvioelfeld.de","Non-Federal Agency"
"http://aichach.de","Non-Federal Agency"
"http://aichavormwald.de","Non-Federal Agency"
"http://aichelberg.de","Non-Federal Agency"
"http://aichhalden.de","Non-Federal Agency"
"http://aichstetten.de","Non-Federal Agency"
"http://aichtal.de","Non-Federal Agency"
"http://aidenbach.de","Non-Federal Agency"
"http://aidlingen.de","Non-Federal Agency"
"http://aindling.de","Non-Federal Agency"
"http://ainring.de","Non-Federal Agency"
"http://aislingen.de","Non-Federal Agency"
"http://aiterhofen.de","Non-Federal Agency"
"http://aitern.de","Non-Federal Agency"
"http://aitrach.de","Non-Federal Agency"
"http://aitrang.de","Non-Federal Agency"
"http://aken.de","Non-Federal Agency"
"http://albaching.de","Non-Federal Agency"
"http://albbruck.de","Non-Federal Agency"
"http://albersdorf.de","Non-Federal Agency"
"http://albershausen.de","Non-Federal Agency"
"http://albersweiler.de","Non-Federal Agency"
"http://albisheim-pfrimm.de","Non-Federal Agency"
"http://albstadt.de","Non-Federal Agency"
"http://aldenhoven.de","Non-Federal Agency"
"http://aldersbach.de","Non-Federal Agency"
"http://aldingen.de","Non-Federal Agency"
"http://alerheim.de","Non-Federal Agency"
"http://alesheim.de","Non-Federal Agency"
"http://aletshausen.de","Non-Federal Agency"
"http://alfdorf.de","Non-Federal Agency"
"http://alfeld.de","Non-Federal Agency"
"http://alfeld-mfr.de","Non-Federal Agency"
"http://alfhausen.de","Non-Federal Agency"
"http://alflen.de","Non-Federal Agency"
"http://alf-mosel.de","Non-Federal Agency"
"http://alfter.de","Non-Federal Agency"
"http://algermissen.de","Non-Federal Agency"
"http://alheim.de","Non-Federal Agency"
"http://alken.de","Non-Federal Agency"
"http://allenbach-hunsrueck.de","Non-Federal Agency"
"http://allendorf-eder.de","Non-Federal Agency"
"http://allendorf-lda.de","Non-Federal Agency"
"http://allensbach.de","Non-Federal Agency"
"http://allersberg.de","Non-Federal Agency"
"http://allershausen.de","Non-Federal Agency"
"http://alleshausen.de","Non-Federal Agency"
"http://alling.de","Non-Federal Agency"
"http://allmannshofen.de","Non-Federal Agency"
"http://allmannsweiler-bc.de","Non-Federal Agency"
"http://allmendingen.de","Non-Federal Agency"
